Level,TOL 2025,Title_fi,Title_en,Title_sv,Category
2,91,"Kirjastojen, arkistojen, museoiden ja muiden kulttuurilaitosten toiminta","Activities of libraries, archives, museums and other cultural institutions","Verksamhet vid bibliotek, arkiv, museer och andra kulturinstitutioner",S
3,911,Kirjastojen ja arkistojen toiminta,Operation of libraries and archives,Drift av bibliotek och arkiv,S
4,9111,Kirjastojen toiminta,Activities of libraries,Bibliotekens verksamhet,S
5,91110,Kirjastojen toiminta,Activities of libraries,Bibliotekens verksamhet,S
4,9112,Arkistojen toiminta,Operation of archives,Drift av arkiv,S
5,91120,Arkistojen toiminta,Operation of archives,Drift av arkiv,S
3,912,"Museoihin, kokoelmiin, historiallisiin kohteisiin ja muistomerkkeihin liittyvä toiminta","Activities related to museums, collections, historical sites and monuments","Aktiviteter relaterade till museer, samlingar, historiska platser och monument",S
4,9121,Museoihin ja kokoelmiin liittyvä toiminta,Activities related to museums and collections,Aktiviteter relaterade till museer och samlingar,S
5,91210,Museoihin ja kokoelmiin liittyvä toiminta,Activities related to museums and collections,Aktiviteter relaterade till museer och samlingar,S
4,9122,Historiallisiin kohteisiin ja muistomerkkeihin liittyvä toiminta,Activities related to historical sites and monuments,Aktiviteter relaterade till historiska platser och monument,S
5,91220,Historiallisiin kohteisiin ja muistomerkkeihin liittyvä toiminta,Activities related to historical sites and monuments,Aktiviteter relaterade till historiska platser och monument,S
3,913,"Kulttuuriperinnön konservointi, restaurointi ja muu sitä palveleva toiminta","Cultural heritage conservation, restoration and other activities that serve it","Kulturarvsvård, restaurering och andra aktiviteter som tjänar det",S
4,9130,"Kulttuuriperinnön konservointi, restaurointi ja muu sitä palveleva toiminta","Cultural heritage conservation, restoration and other activities that serve it","Kulturarvsvård, restaurering och andra aktiviteter som tjänar det",S
5,91300,"Kulttuuriperinnön konservointi, restaurointi ja muu sitä palveleva toiminta","Cultural heritage conservation, restoration and other activities that serve it","Kulturarvsvård, restaurering och andra aktiviteter som tjänar det",S
3,914,"Kasvitieteellisten puutarhojen, eläintarhojen ja luonnonsuojelualueiden toiminta","Operation of botanical gardens, zoos and nature reserves","Drift av botaniska trädgårdar, djurparker och naturreservat",S
4,9141,Kasvitieteellisten puutarhojen ja eläintarhojen toiminta,Operation of botanical gardens and zoos,Drift av botaniska trädgårdar och djurparker,S
5,91410,Kasvitieteellisten puutarhojen ja eläintarhojen toiminta,Operation of botanical gardens and zoos,Drift av botaniska trädgårdar och djurparker,S
4,9142,Luonnonsuojelualueiden toiminta,Operation of nature reserves,Drift av naturreservat,S
5,91420,Luonnonsuojelualueiden toiminta,Operation of nature reserves,Drift av naturreservat,S
2,92,Rahapeli- ja vedonlyöntipalvelut,Gambling and betting services,Spel- och vadslagningstjänster,S
3,920,Rahapeli- ja vedonlyöntipalvelut,Gambling and betting services,Spel- och vadslagningstjänster,S
4,9200,Rahapeli- ja vedonlyöntipalvelut,Gambling and betting services,Spel- och vadslagningstjänster,S
5,92000,Rahapeli- ja vedonlyöntipalvelut,Gambling and betting services,Spel- och vadslagningstjänster,S
2,93,Liikunta- ja urheilutoiminta sekä huvi- ja virkistyspalvelut,Exercise and sports activities and entertainment and recreation services,Motions- och sportaktiviteter samt underhållning och rekreation,S
3,931,Liikunta- ja urheilutoiminta,Exercise and sports activities,Motion och sportaktiviteter,S
4,9311,Liikunta- ja urheilutilojen toiminta,Operation of exercise and sports facilities,Drift av motions- och idrottsanläggningar,S
5,93111,Hiihto- ja laskettelukeskukset,Skiing and Skiing Centers,Skidåkning och skidcenter,S
5,93112,Muu liikunta- ja urheilutilojen toiminta,Other activities of exercise and sports facilities,Andra aktiviteter av motion och idrottsanläggningar,S
4,9312,Liikunta- ja urheiluseurojen toiminta,Activities of exercise and sports clubs,Tränings- och idrottsföreningars verksamhet,S
5,93120,Liikunta- ja urheiluseurojen toiminta,Activities of exercise and sports clubs,Tränings- och idrottsföreningars verksamhet,S
4,9313,Kuntokeskusten toiminta,Operation of fitness centers,Drift av fitnesscenter,S
5,93130,Kuntokeskusten toiminta,Operation of fitness centers,Drift av fitnesscenter,S
4,9319,Muualla luokittelematon liikunta- ja urheilutoiminta,Exercise and sports activities not classified elsewhere,Motion och sportaktiviteter som inte klassificeras någon annanstans,S
5,93191,Lajiliitot ja ammattiurheilijat,Sports associations and professional athletes,Idrottsföreningar och professionella idrottare,S
5,93199,Muu muualla luokittelematon liikunta- ja urheilutoiminta,Other exercise and sports activities not classified elsewhere,Andra motions- och idrottsaktiviteter som inte klassificeras någon annanstans,S
3,932,Huvi- ja virkistystoiminta,Fun and recreation activities,Roliga och rekreationsaktiviteter,S
4,9321,Huvi- ja teemapuistojen toiminta,Operation of amusement and theme parks,Drift av nöjes- och nöjesparker,S
5,93210,Huvi- ja teemapuistojen toiminta,Operation of amusement and theme parks,Drift av nöjes- och nöjesparker,S
4,9329,Muualla luokittelematon huvi- ja virkistystoiminta,Amusement and recreation activities not elsewhere classified,Nöjes- och rekreationsaktiviteter som inte klassificeras någon annanstans,S
5,93290,Muualla luokittelematon huvi- ja virkistystoiminta,Amusement and recreation activities not elsewhere classified,Nöjes- och rekreationsaktiviteter som inte klassificeras någon annanstans,S
1,T,Muu palvelutoiminta,Other service activities,Övrig serviceverksamhet,
2,94,Järjestöjen toiminta,Activities of organizations,Organisationers verksamhet,T
3,941,"Elinkeinoelämän, työnantaja- ja ammattialajärjestöjen toiminta","Activities of business, employer and trade associations","Verksamhet inom näringsliv, arbetsgivar- och branschorganisationer",T
4,9411,Elinkeinoelämän ja työnantajajärjestöjen toiminta,Activities of the business world and employers' organizations,Verksamhet inom näringslivet och arbetsgivarorganisationer,T
5,94110,Elinkeinoelämän ja työnantajajärjestöjen toiminta,Activities of the business world and employers' organizations,Verksamhet inom näringslivet och arbetsgivarorganisationer,T
4,9412,Ammattialajärjestöjen toiminta,Activities of professional associations,Yrkesföreningars verksamhet,T
5,94120,Ammattialajärjestöjen toiminta,Activities of professional associations,Yrkesföreningars verksamhet,T
3,942,Ammattiyhdistysten toiminta,Activities of professional associations,Yrkesföreningars verksamhet,T
4,9420,Ammattiyhdistysten toiminta,Activities of professional associations,Yrkesföreningars verksamhet,T
5,94200,Ammattiyhdistysten toiminta,Activities of professional associations,Yrkesföreningars verksamhet,T
3,949,Muu järjestötoiminta,Other organizational activities,Övrig organisatorisk verksamhet,T
4,9491,Seurakuntien ja uskonnollisten järjestöjen toiminta,Activities of congregations and religious organizations,Församlingars och religiösa organisationers verksamhet,T
5,94910,Seurakuntien ja uskonnollisten järjestöjen toiminta,Activities of congregations and religious organizations,Församlingars och religiösa organisationers verksamhet,T
4,9492,Poliittisten järjestöjen toiminta,Activities of political organizations,Politiska organisationers verksamhet,T
5,94921,Poliittisten aikuisjärjestöjen toiminta,Activities of political adult organizations,Verksamhet inom politiska vuxenorganisationer,T
5,94922,Poliittisten nuorisojärjestöjen toiminta,Activities of political youth organizations,Verksamhet inom politiska ungdomsorganisationer,T
4,9499,Muu muualla luokittelematon järjestötoiminta,Other organizational activities not classified elsewhere,Annan organisatorisk verksamhet som inte klassificeras någon annanstans,T
5,94991,Tutkimusta ja kulttuuria palveleva järjestötoiminta,Organizational activity serving research and culture,Organisatorisk verksamhet som tjänar forskning och kultur,T
5,94992,Kulttuuri- ja taidealan järjestötoiminta,Organizational activity in the culture and art sector,Organisationsverksamhet inom kultur- och konstsektorn,T
5,94993,Ympäristön- ja luonnonsuojelun sekä ekologisen kestävyyden järjestötoiminta,Organizational activities of environmental and nature protection and ecological sustainability,Organisatorisk verksamhet för miljö- och naturskydd och ekologisk hållbarhet,T
5,94994,Nuorisoalan järjestötoiminta,Organizational activities in the youth sector,Organisatorisk verksamhet inom ungdomssektorn,T
5,94999,Muu muualla luokittelematon monenlainen järjestötoiminta,Other various types of organization activities not classified elsewhere,Andra olika typer av organisationsverksamhet som inte klassificeras någon annanstans,T
5,95,"Tietokoneiden, henkilökohtaisten ja taloustavaroiden sekä moottoriajoneuvojen ja moottoripyörien korjaus ja huolto","Repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles","Reparation och underhåll av datorer, personliga och hushållsartiklar samt motorfordon och motorcyklar",T
2,951,Tietokoneiden ja viestintälaitteiden korjaus ja huolto,Repair and maintenance of computers and communication equipment,Reparation och underhåll av datorer och kommunikationsutrustning,T
3,9510,Tietokoneiden ja viestintälaitteiden korjaus ja huolto,Repair and maintenance of computers and communication equipment,Reparation och underhåll av datorer och kommunikationsutrustning,T
4,95100,Tietokoneiden ja viestintälaitteiden korjaus ja huolto,Repair and maintenance of computers and communication equipment,Reparation och underhåll av datorer och kommunikationsutrustning,T
5,952,Henkilökohtaisten ja taloustavaroiden korjaus ja huolto,Repair and maintenance of personal and household goods,Reparation och underhåll av personliga och hushållsartiklar,T
3,9521,Viihde-elektroniikan korjaus ja huolto,Repair and maintenance of entertainment electronics,Reparation och underhåll av underhållningselektronik,T
4,95210,Viihde-elektroniikan korjaus ja huolto,Repair and maintenance of entertainment electronics,Reparation och underhåll av underhållningselektronik,T
5,9522,Kotitalouskoneiden sekä kodin ja puutarhan laitteiden korjaus ja huolto,Repair and maintenance of household appliances and home and garden equipment,Reparation och underhåll av hushållsapparater och hem- och trädgårdsutrustning,T
4,95220,Kotitalouskoneiden sekä kodin ja puutarhan laitteiden korjaus ja huolto,Repair and maintenance of household appliances and home and garden equipment,Reparation och underhåll av hushållsapparater och hem- och trädgårdsutrustning,T
5,9523,Jalkineiden ja nahkatavaroiden korjaus ja huolto,Repair and maintenance of footwear and leather goods,Reparation och underhåll av skor och lädervaror,T
4,95230,Jalkineiden ja nahkatavaroiden korjaus ja huolto,Repair and maintenance of footwear and leather goods,Reparation och underhåll av skor och lädervaror,T
5,9524,Huonekalujen ja kodin kalusteiden korjaus ja huolto,Repair and maintenance of furniture and home furnishings,Reparation och underhåll av möbler och heminredning,T
4,95240,Huonekalujen ja kodin kalusteiden korjaus ja huolto,Repair and maintenance of furniture and home furnishings,Reparation och underhåll av möbler och heminredning,T
5,9525,Kellojen ja korujen korjaus ja huolto,Repair and maintenance of watches and jewelry,Reparation och underhåll av klockor och smycken,T
4,95250,Kellojen ja korujen korjaus ja huolto,Repair and maintenance of watches and jewelry,Reparation och underhåll av klockor och smycken,T
5,9529,Muualla luokittelematon henkilökohtaisten ja taloustavaroiden korjaus ja huolto,Repair and maintenance of personal and household goods not elsewhere classified,Reparation och underhåll av personliga och hushållsartiklar som inte klassificeras någon annanstans,T
4,95290,Muualla luokittelematon henkilökohtaisten ja taloustavaroiden korjaus ja huolto,Repair and maintenance of personal and household goods not elsewhere classified,Reparation och underhåll av personliga och hushållsartiklar som inte klassificeras någon annanstans,T
5,953,Moottoriajoneuvojen ja moottoripyörien korjaus ja huolto,Repair and maintenance of motor vehicles and motorcycles,Reparation och underhåll av motorfordon och motorcyklar,T
3,9531,Moottoriajoneuvojen korjaus ja huolto,Repair and maintenance of motor vehicles,Reparation och underhåll av motorfordon,T
4,95311,Moottoriajoneuvojen renkaiden korjaus,Motor vehicle tire repair,Reparation av däck för motorfordon,T
5,95312,Muu moottoriajoneuvojen huolto ja korjaus,Other maintenance and repair of motor vehicles,Annat underhåll och reparation av motorfordon,T
